item_id,restaurant_id,item_name,category,raw_category,price,currency,description,variations,variation_min_price,variation_max_price,is_available
1715,145,Chicken Tikka Paratha Wrap,Shawarma & Wraps,Special Wraps,509.15,PKR,Rolled flatbread filled with tender chicken and a savory flavor.,509.15,509.15,509.15,True
1716,145,Beef Naan,BBQ & Grill,Tandoor,488.75,PKR,Tandoor baked flatbread stuffed with minced beef featuring a rich and savory flavor.,488.75,488.75,488.75,True
1717,145,Chicken Naan,BBQ & Grill,Tandoor,509.15,PKR,Oven baked flatbread stuffed with tender chicken featuring a savory and aromatic flavor.,509.15,509.15,509.15,True
1718,145,Kalonji Naan,BBQ & Grill,Tandoor,123.25,PKR,"Kalonji Naan is a soft and fluffy Pakistani naan bread topped with kalonji (black seeds) for a subtle, nutty flavor. Baked in a tandoor, it has a crispy, golden crust with a slightly chewy interior. Perfect for pairing with curries, kebabs, or chutneys!",123.25,123.25,123.25,True
1719,145,Mutton Naan,BBQ & Grill,Tandoor,714.0,PKR,Oven baked flatbread stuffed with minced mutton offering a rich and savory flavor.,714,714.0,714.0,True
1720,145,Plain Sada Roti,BBQ & Grill,Tandoor,67.15,PKR,Traditional unleavened flatbread freshly baked in the tandoor oven with a soft pillowy texture and light golden crust. Perfect for any meal.,67.15,67.15,67.15,True
1721,146,Belgian Chocolate Cake,Desserts,Cakes,2700.0,PKR,Made from the purest Belgian chocolate,2700,2700.0,2700.0,True
1722,146,Chocolate Dreamcake,Desserts,Cakes,3100.0,PKR,A luscious chocolate mousse cake made with lots of love and heavenly chocolate,3100,3100.0,3100.0,True
1723,146,Chocolate Heaven Cake,Desserts,Cakes,2300.0,PKR,Light chocolate icing & double layer of soft chocolate sponge. 2.5 lbs,2300,2300.0,2300.0,True
1724,146,Chocolate Mousse Cake,Desserts,Cakes,2200.0,PKR,The lightest chocolate cake in town. 2.5 lbs,2200,2200.0,2200.0,True
1725,146,Coffee Cake,Desserts,Cakes,2300.0,PKR,Light creamy cheese icing with a sweet sense of coffee. 2.5 lbs,2300,2300.0,2300.0,True
1726,146,Dairy Milk Cake,Desserts,Cakes,2500.0,PKR,Nothing but light dairy milk chocolate till the last bite. 2.5 lbs,2500,2500.0,2500.0,True
1727,146,Dubai Dreamcake,Desserts,Cakes,3400.0,PKR,Crisp Pistachio Kadayif and silky milk chocolate topped with a thick chocolate disk crowned over in our in house moist sponge.,3400,3400.0,3400.0,True
1728,146,Ferrero Classic Cake,Desserts,Cakes,2600.0,PKR,Made from 100 percent ferrero hazelnut chocolate & roasted nuts. 2.5 lbs,2600,2600.0,2600.0,True
1729,146,Ferrero Rocher Cake,Desserts,Cakes,3600.0,PKR,Made from 100 percent ferrero hazelnut chocolate & roasted nuts with ferrero rochers on top. 2.5 lbs,3600,3600.0,3600.0,True
1730,146,German Fudge Cake,Desserts,Cakes,2200.0,PKR,Authentic fudge so light that it melts in your mouth. 2.5 lbs,2200,2200.0,2200.0,True
1731,146,Honey Cake,Desserts,Cakes,2700.0,PKR,"7 Layers of soft, caramelized honey cakes sandwiched between a cloud like burnt honey & dulce de leche whipped cream. 2.5 lbs",2700,2700.0,2700.0,True
1732,146,London Cheesecake,Desserts,Cakes,2400.0,PKR,Premium cream cheese based on biscuit crust and topped with toasted meringue. Best enjoyed in frozen state for perfect flavour.,2400,2400.0,2400.0,True
1733,146,Lotus Cake,Desserts,Cakes,3100.0,PKR,Lotus biscoff spread with cream cheese on a fluffy vanilla sponge & crushed lotus biscuits on top. 2.5 lbs,3100,3100.0,3100.0,True
1734,146,Lotus Three Milk Cake,Desserts,Cakes,3400.0,PKR,Lotus biscoff spread on top with cream cheese and a fluffy vanilla milky sponge with lotus crumbs on sides. 2.5 lbs,3400,3400.0,3400.0,True
1735,146,Nutella Cake,Desserts,Cakes,2400.0,PKR,Made from 100 percent nutella & imported cream. 2.5 lbs,2400,2400.0,2400.0,True
1736,146,Parisian 7 Layers Cake,Desserts,Cakes,2900.0,PKR,"Our new super moist chocolate sponge is layered with dark, milk, and white chocolate mousses, all topped with a rich chocolate icing to make the Parisian 7 Layers",2900,2900.0,2900.0,True
1737,146,Pistachio Cake,Desserts,Cakes,3400.0,PKR,Premium-rich Pistachio cream layered on a vanilla sponge & finely grounded fresh pistachios spread on top.,3400,3400.0,3400.0,True
1738,146,Red Velvet Cake,Desserts,Cakes,2400.0,PKR,Cream cheese frosting on velvety soft red sponge. 2.5 lbs,2400,2400.0,2400.0,True
1739,146,Salted Caramel Cake,Desserts,Cakes,2600.0,PKR,"Salted caramel, creamy cheese & moist vanilla sponge. 2.5 lbs",2600,2600.0,2600.0,True
1740,146,Three Milk Cake,Desserts,Cakes,2400.0,PKR,"Vanilla sponge cake in three kind of milk, whole milk, evaporated milk & chocolate milk. 2.5 lbs",2400,2400.0,2400.0,True
1741,146,Chocolate Marble,Desserts,Cookies,370.0,PKR,"A beautiful swirl of chocolate and vanilla cookie dough, lightly sprinkled with sea salt to enhance every sweet, buttery bite",370,370.0,370.0,True
1742,146,Coffee Toffee,Desserts,Cookies,370.0,PKR,Rich chocolate cookie dough loaded with chocolate chunks and crisp toffee bits for a deep cocoa flavor with a buttery crunch.,370,370.0,370.0,True
1743,146,Double Chocolate,Desserts,Cookies,370.0,PKR,"Made with deeply nutty brown butter and loaded with thick-cut dark chocolate chunks, Rich, warm, and irresistibly gooey in every bite.",370,370.0,370.0,True
1744,146,Lotus,Desserts,Cookies,370.0,PKR,"A decadent cookie infused with creamy Lotus spread, studded with crunchy Lotus biscuit pieces, and packed with dark chocolate for a caramelised finish.",370,370.0,370.0,True
1745,146,Nutella Filled,Desserts,Cookies,370.0,PKR,Chocolate Chunk Cookies Made With Butter & Center Filled With 100% Hazelnut Spread,370,370.0,370.0,True
1746,146,Pistachio,Desserts,Cookies,370.0,PKR,"Golden cookie dough folded with caramelised pistachios and chocolate chunks, finished with a touch of flaky sea salt for the perfect sweet-salty balance.",370,370.0,370.0,True
1747,146,Red Velvet,Desserts,Cookies,370.0,PKR,"Soft red velvet cookie dough blended with dark and white chocolate, finished with crunchy Oreo pieces for a bold and indulgent twist.",370,370.0,370.0,True
1748,146,Triple Chocolate,Desserts,Cookies,370.0,PKR,Finest Belgian Milk Dark & White Chocolate Chunks Thrown Into a Cookie Dough Which Is Made of Pure Butter,370,370.0,370.0,True
1749,146,Boston Cream,Desserts,Mini Donuts,250.0,PKR,"Unglazed shell, Hand dipped in chocolate icing and filled with vanilla custard",,,,True
1750,146,Chocolate Three Milk,Desserts,Mini Donuts,250.0,PKR,"Topped with whip cream and drizzled chocolate, soaked in our signature Tres Leches",250,250.0,250.0,True
1751,146,Cotton Candy,Desserts,Mini Donuts,250.0,PKR,Soft and fluffy ring donut topped with sweet hibiscus cotton candy flavour and multi colour sprinkled,250,250.0,250.0,True
1752,146,Malt Chocolate,Desserts,Mini Donuts,250.0,PKR,Topped with chocolate crumbles with a filling of original belgian chocolate,250,250.0,250.0,True
1753,146,Nutella,Desserts,Mini Donuts,250.0,PKR,Brioche airy donut filled with hazelnut chocolate with sweet cocoa sprinkled on top.,250,250.0,250.0,True
1754,146,Orange Creamsicle,Desserts,Mini Donuts,250.0,PKR,Tangy cream cheese filled mini doughnut topped with orange chocolate.,,,,True
1755,146,Oreo,Desserts,Mini Donuts,250.0,PKR,Oreo cream cheese filled donut with oreo crumbles on milk and white chocolate frosting on top,,,,True
1756,146,Peanut Butter,Desserts,Mini Donuts,250.0,PKR,A heavenly fluffy mixture of peanut butter and chocolate,250,250.0,250.0,True
1757,146,Pistachio Kunafa,Desserts,Mini Donuts,250.0,PKR,"A soft donut filled with creamy pistachio kunafa, topped with chocolate and crushed pistachios",250,250.0,250.0,True
1758,146,Plain Glaze,Desserts,Mini Donuts,250.0,PKR,An original glazed mini donut,,,,True
1759,146,Strawberry,Desserts,Mini Donuts,250.0,PKR,Fluffy ring donut covered with indulgent strawberry coating,250,250.0,250.0,True
1760,146,Apple Crumble Cheese Muffin,Other,Muffins,250.0,PKR,Soft vanilla muffin with a hint of apple and imported cheese inside,250,250.0,250.0,True
1761,146,Banana Walnut Muffin,Other,Muffins,250.0,PKR,Vanilla muffin with chunks of walnut inside and a hint of banana,250,250.0,250.0,True
1762,146,Galaxy Sundae,Desserts,Sundaes,500.0,PKR,"Oreo fudge brownie, Crème cheese, Short bread biscuits & Galaxy chocolate!",500,500.0,500.0,True
1763,146,Lotus Sundae,Desserts,Sundaes,500.0,PKR,"Caramel with rock salt topped over brownie, Crème cheese, Short bread biscuits & Rich chocolate!",500,500.0,500.0,True
1764,146,Mango Tres Leches,Desserts,Sundaes,550.0,PKR,"Layers of soft three milk sponge, silky panna cotta, juicy mango chunks, and fresh mango purée, finished with nutritious chia seed pudding for the perfect tropical indulgence.",550,550.0,550.0,True
1765,146,Nutella Sundae,Desserts,Sundaes,500.0,PKR,"Roasted nuts, Super moist brownie, Crème cheese & Lots of Nutella!",500,500.0,500.0,True
1766,146,Red Velvet Sundae,Desserts,Sundaes,500.0,PKR,Tangy crème cheese with biscuits & Red velvet brownie!,500,500.0,500.0,True
1767,146,Salted Caramel Sundae,Desserts,Sundaes,500.0,PKR,"Caramel with rock salt topped over brownie, Crème cheese, Short bread biscuits & Rich chocolate!",500,500.0,500.0,True
1768,146,Three Milk Sundae,Desserts,Sundaes,500.0,PKR,"Moist sponge soaked in evaporated milk, condensed milk & whole milk having smooth chocolate between the layers!",500,500.0,500.0,True
1769,146,Tres Berry Leches,Desserts,Sundaes,550.0,PKR,Introducing a new cake sponge soaked in three types of milk with tangy mixed berry compote.,550,550.0,550.0,True
1770,146,Belgian Chocolate Cup Tart,Other,Tarts & Pies,300.0,PKR,Made from 100% Authentic Belgian Chocolate,300,300.0,300.0,True
1771,147,7up - 1.5 Litre,Beverages,Cold Beverages,295.0,PKR,"Citrusy, refreshing soda with a sweet, bubbly taste. Perfect for quenching thirst.",295,295.0,295.0,True
1772,147,7up - 345 ml,Beverages,Cold Beverages,180.0,PKR,"A refreshing citrus-flavored soft drink with a crisp, bubbly texture.",180,180.0,180.0,True
1773,147,Aquafina Water - 500 ml,Beverages,Cold Beverages,85.0,PKR,"Refreshing bottled water, perfect for hydration on-the-go. ' '",85,85.0,85.0,True
1774,147,Mango Ice Tea,Beverages,Cold Beverages,180.0,PKR,A refreshing beverage made by combining tea with sweet mango flavor,180,180.0,180.0,True
1775,147,Peach Ice Tea,Beverages,Cold Beverages,180.0,PKR,"A refreshing beverage that blends tea extract with the sweet, fruity flavor of peaches",180,180.0,180.0,True
1776,147,Fried Chicken 1 Piece,Meat Mains,Crispy Fried Chicken Ala Carte,445.0,PKR,"Chicken pieces coated in a seasoned batter or breading and then fried until the exterior is golden brown and crispy, while the interior remains juicy and tender.",445,445.0,445.0,True
1777,147,Brownie Sundae,Desserts,Desserts,565.0,PKR,"A warm, soft brownie served with creamy ice cream and finished with a drizzle of chocolate syrup.",565,565.0,565.0,True
1778,147,Chocolate Sundae,Desserts,Desserts,565.0,PKR,"Creamy ice cream topped with rich chocolate sauce, whipped cream, and a cherry.",565,565.0,565.0,True
1779,147,Strawberry Sundae,Desserts,Desserts,565.0,PKR,Creamy ice cream topped with fresh strawberries and drizzled with sweet syrup.,565,565.0,565.0,True
1780,147,Vanilla Sundae,Desserts,Desserts,355.0,PKR,"Pure, creamy vanilla ice cream served in its simple elegance – light, refreshing, and always delightful.",355,355.0,355.0,True
1781,147,Buffalo Sauce,Add-ons & Condiments,Dips,150.0,PKR,"A zesty, spicy sauce with a tangy kick bold, flavorful, and made to turn up the heat.",150,150.0,150.0,True
1782,147,Ginger BBQ Sauce,Add-ons & Condiments,Dips,150.0,PKR,"Smoky barbecue flavor with a touch of ginger sweet, savory, and irresistibly unique.",150,150.0,150.0,True
1783,147,MB Sauce,Add-ons & Condiments,Dips,150.0,PKR,"Savory sauce with a blend of spices, perfect for enhancing various dishes.",150,150.0,150.0,True
1784,147,Ranch Sauce,Add-ons & Condiments,Dips,150.0,PKR,"A classic ranch dip made with cool, herby flavors – creamy and refreshing with every bite.",150,150.0,150.0,True
1785,147,Spicy Mayo Sauce,Add-ons & Condiments,Dips,150.0,PKR,"Creamy mayo with a fiery twist – smooth in texture, bold in flavor, and just the right amount of heat.",150,150.0,150.0,True
1786,147,Buffalo Big Mary Combo,Deals & Combos,Exclusive Discounted Combos,1044.0,PKR,"Buffalo sauce on a crispy, juicy chicken breast, topped with fresh lettuce and an irresistible ranch that makes the flavour even better. All on a soft bun to complement the crunch. Served with our famous taters and a refreshing soft drink.",1044,1044.0,1044.0,True
1787,147,Spicy Big Mary Combo,Deals & Combos,Exclusive Discounted Combos,1044.0,PKR,"Spicy sauce on a crispy, juicy chicken breast, topped with fresh lettuce and an irresistible ranch that makes the flavour even better. All on a soft bun to complement the crunch. Served with our famous taters and a refreshing soft drink.",1044,1044.0,1044.0,True
1788,147,The Original Big Mary Combo,Deals & Combos,Exclusive Discounted Combos,1044.0,PKR,"There is a reason why the original is the original: you cant outdo the doer. Our handmade chicken breast cooked to perfection, with fresh lettuce and creamy mayo on a sesame bun. Includes our world-famous taters and a refreshing soft drink.",1044,1044.0,1044.0,True
1789,147,The Big Family Deal,Other,Family Feasts,2495.0,PKR,"9 pcs chicken.
2 gravies.
2 coleslaws.
1.5L drink.
Everything your Iftar table needs , in one box.
Better Together starts here.
Always Fresh. Never Frozen.",2495,2495.0,2495.0,True
1790,147,The Drumroll,Other,Family Feasts,1799.0,PKR,Enjoy flavorful 9 drumsticks with a chiller 1.5 liter Pepsi for the ultimate feast experience,1799,1799.0,1799.0,True
1791,147,The Squad Meal,Other,Family Feasts,2699.0,PKR,"2 BM sandwiches. 2 mini sandwiches.
4 drinks 345ml, tater poutine.
Pull up with the upgrade.
Always Fresh. Never Frozen.",2699,2699.0,2699.0,True
1792,147,13 Piece Feast,Other,Feasts For Sharing,3795.0,PKR,"Whats a feast without chicken This includes: 
13 pieces of our world-famous homemade chicken. 
Serving up to 6 people.",3795,3795.0,3795.0,True
1793,147,9 Piece Feast,Other,Feasts For Sharing,2595.0,PKR,"Whats a feast without chicken.. This includes:
9 pieces of our world-famous homemade chicken.",2595,2595.0,2595.0,True
1794,147,Cappuccino,Beverages,Hot Beverages,365.0,PKR,A full-bodied coffee,365,365.0,365.0,True
1795,147,Cardamom Tea,Beverages,Hot Beverages,355.0,PKR,"A fragrant beverage infused with cardamom, offering warmth and aromatic flavors.",355,355.0,355.0,True
1796,147,Espresso Coffee,Beverages,Hot Beverages,355.0,PKR,A full-bodied coffee,355,355.0,355.0,True
1797,147,Karak Tea,Beverages,Hot Beverages,355.0,PKR,"A spiced, strong tea with milk, often enjoyed with sweet snacks.",355,355.0,355.0,True
1798,147,Kids Boneless Tender Combo,Other,Kids Menu,745.0,PKR,"Two crispy chicken pieces for your little one, alongside our taters and a dipping sauce of their choice.",745,745.0,745.0,True
1799,147,Kids Chicken Combo,Other,Kids Menu,575.0,PKR,"The perfect chicken combo for kids. It includes everything they love: crispy fresh chicken, taters, and a refreshing drink.",575,575.0,575.0,True
1800,147,Kids Chicken Pop Ins Combo,Other,Kids Menu,795.0,PKR,Kids love our Chicken Pop-Ins; they are made with love for your little one. Small crispy chicken bites served with our signature taters and a refreshing drink.,795,795.0,795.0,True
1801,147,The Fiery Mary,Deals & Combos,Limited Time Offer,895.0,PKR,"Turn up the heat with our all-new Fiery Mary — a crispy, juicy chicken burger loaded with fresh tomatoes, crunchy onions, jalapeños, tangy pickles, crisp lettuce, and a melty cheese slice, all stacked inside a soft steamed bun. Packed with bold flavors and a fiery kick in every bite, this burger is made for spice lovers.",895,895.0,895.0,True
1802,147,MB Value Feast,Deals & Combos,MB Value Feast (Limited Time Offer),999.0,PKR,"1x Wrap
1x Chicken Piece 
1x Drink",999,999.0,999.0,True
1803,147,Mary Combo,Deals & Combos,Mary Exclusive Combo,599.04,PKR,"Treat yourself to our Juicy Big Mary Sandwich choose from Original, Spicy, or Buffalo flavors paired with a drink of your choice, all at an exclusive discounted price! Dont miss out on this amazing deal.",599.04,599.04,599.04,True
1804,147,Big Mary Spicy Sandwich,Sandwiches,Our Hero Sandwich,795.0,PKR,"The Spicy Big Mary is everyone dream: homestyle breaded chicken breast cooked to perfection, topped off with flavor packed pickles and our creamy spicy mayo to turn everything up a notch.",795,795.0,795.0,True
1805,147,Buffalo Mary Sandwich,Sandwiches,Our Hero Sandwich,795.0,PKR,"Buffalo sauce on a crispy, juicy chicken breast, topped with fresh lettuce and an irresistible ranch that makes the flavor even better. All on a soft bun to complement the crunch.",795,795.0,795.0,True
1806,147,Original Big Mary Sandwich,Sandwiches,Our Hero Sandwich,795.0,PKR,"There is a reason why the original is the original: you cant outdo the doer. Our handmade chicken breast cooked to perfection, with fresh lettuce and creamy mayo on a sesame bun.",795,795.0,795.0,True
1807,147,Chicken Pop-Ins,Other,Pop-Inz Ala Carte,745.0,PKR,"Our Pop-Ins are small but big on flavor and crispness.
Choose serving size",Regular: 745; Large : 945,745.0,945.0,True
1808,147,Cheese slice,Sides & Appetizers,Sides,125.0,PKR,"a thin, uniform square of processed or semi-Soft cheese, often individually wrapped for convenience",125,125.0,125.0,True
1809,147,Coleslaw,Sides & Appetizers,Sides,245.0,PKR,Medium,245,245.0,245.0,True
1810,147,Crispy Spicy Chicken Twists,Sides & Appetizers,Sides,365.0,PKR,"Crispy, spicy chicken twists with a crunchy exterior and flavorful, tender filling.",365,365.0,365.0,True
1811,147,Gravy,Sides & Appetizers,Sides,445.0,PKR,One Cup,445,445.0,445.0,True
1812,147,Slider Bun,Sides & Appetizers,Sides,65.0,PKR,Baked Bun,65,65.0,65.0,True
1813,147,Taters,Sides & Appetizers,Sides,395.0,PKR,Seasoned Taters,Regular: 395; Large: 495,395.0,495.0,True
1814,147,Taters Poutine,Sides & Appetizers,Sides,665.0,PKR,"An MB exclusive! Our tasty Taters, made from fresh potatoes, topped with cheese, and smothered in MB Gravy.",665,665.0,665.0,True
1815,147,2 Piece Chicken,Meat Mains,Signature Chicken,845.0,PKR,"Our 2 Piece Chicken is crispy, breaded chicken made using our signature recipe and fresh ingredient. (Choose Original, Spicy, or Split of both.)",845,845.0,845.0,True
1816,147,3 Piece Chicken,Meat Mains,Signature Chicken,1245.0,PKR,"Our 3 Piece Chicken is crispy, breaded chicken made using our signature recipe and fresh ingredients. (Choose Original, Spicy, or Split of both.)",1245,1245.0,1245.0,True
1817,147,5 Piece Chicken,Meat Mains,Signature Chicken,1645.0,PKR,"Our 5 Piece Chicken is crispy, breaded chicken made using our signature recipe and fresh ingredients. (Choose Original, Spicy, or Split of both.)",1645,1645.0,1645.0,True
1818,147,The Quick Hit,Deals & Combos,Solo Deals,499.0,PKR,Get a poutine and a drink for just 499. A combo worth snacking on anytime,499,499.0,499.0,True
1819,147,3 Tenders,Other,Tenders Ala Carte,695.0,PKR,The perfect snack for when you are feeling a bit peckish: 3 crispy tenders alongside our signature taters.,695,695.0,695.0,True
1820,147,5 Tenders,Other,Tenders Ala Carte,995.0,PKR,"What is better than one tender.. Five! Enjoy our 5 Tender Combo, which includes juicy chicken tenders",995,995.0,995.0,True
1821,147,Shake (Choose Your Flavor),Beverages,Thick Shakes,565.0,PKR,"Creamy, sweet beverage made with vanilla ice cream and milk, blended to perfection.",565,565.0,565.0,True
1822,147,Chicken Wings,Wings & Fried,Wings,595.0,PKR,"Our chicken wings are not like the rest. They are crispy, full of flavor, crunchy, and perfect for wing lovers.",6 Pieces: 595; 10 Pieces: 995,6.0,995.0,True
1823,147,MB Special Wrap,Shawarma & Wraps,Wraps,745.0,PKR,"Sometimes all you need is a soft wrap filled with crispy chicken strips, cheese in every bite, and our OG Mary Brown sauce: made with love and packed with flavor.",745,745.0,745.0,True
1824,147,Original Spicy Wrap,Shawarma & Wraps,Wraps,645.0,PKR,"A soft tortilla filled with fresh lettuce, juicy chicken strips, melted cheese, and creamy mayo sauce grilled to perfection for a warm, flavorful finish.",645,645.0,645.0,True
1825,148,McChicken w/o Cheese with Regular Drink,Deals & Combos,Azaadi Deals,418.1,PKR,"Enjoy the classic McChicken made with 100% tender chicken, crisp lettuce, and creamy mayo, perfectly paired with your choice of a refreshing regular drink.",418.1,418.1,418.1,True
1826,148,Beef Burger,Meat Mains,Beef,431.04,PKR,"You will want this 100% pure beef, topped with onion, pickles, ketchup and mustard on a soft, fluffy bun all to yourself.",431.04,431.04,431.04,True
1827,148,Beef Burger with Fries and Drink,Meat Mains,Beef,646.56,PKR,"Enjoy the classic taste of a perfectly seasoned beef patty, served with a drink and fries.",646.56,646.56,646.56,True
1828,148,Big Mac,Meat Mains,Beef,974.14,PKR,"Made with a double layer of sear-sizzled 100% pure beef that mingles with sauce and melted cheese, onion, lettuce and pickles",974.14,974.14,974.14,True
1829,148,Cheese Burger,Meat Mains,Beef,491.38,PKR,"A legendary combo of 100% pure beef, onions, pickles, ketchup, mustard and cheese, all in a soft burger bun.",491.38,491.38,491.38,True
1830,148,Cheese Burger with Fries and Drink,Meat Mains,Beef,706.9,PKR,"Our Cheeseburger comes with a juicy beef patty topped with cheese, all in a toasted bun, and includes a drink and fries.",706.9,706.9,706.9,True
1831,148,Double Cheese Burger,Meat Mains,Beef,862.07,PKR,The first hit of sear-sizzled 100% pure beef gets your taste buds ready for that delicious second hit of the double layer melted cheese.,862.07,862.07,862.07,True
1832,148,Large Meal Big Mac,Meat Mains,Beef,1379.31,PKR,"Made with a double layer of sear-sizzled 100% pure beef that mingles with sauce and melted cheese, onion, lettuce and pickle served with our  our Large World Famous Fries® and chilled cold drink of your choice.",1379.31,1379.31,1379.31,True
1833,148,Large Meal Double Cheese Burger,Meat Mains,Beef,1293.1,PKR,"Two pure halal beef patties with absolutely no fillers, additives or preservatives, seasoned with a pinch of salt and pepper, and topped with tangy pickles, chopped onions, ketchup, mustard and two slices of melty American cheese served with Large World Famous Fries® and chilled soft drink of your choice.",1293.1,1293.1,1293.1,True
1834,148,Large Meal McRoyale,Meat Mains,Beef,1379.31,PKR,"Made with pure beef patty, cheese slice, lettuce, tomato, mayonnaise, ketchup, mustard, onions and pickles, and a sesame seed bun served with our Large World Famous Fries® and chilled soft drink of your choice.",1379.31,1379.31,1379.31,True
1835,148,Large Meal Quarter Pounder,Meat Mains,Beef,1379.31,PKR,"100% pure beef and a double helping of cheese with simple and quality ingredients, bettered by adding onion, pickles, tomato ketchup and mustard in a sesame seed bun.",1379.31,1379.31,1379.31,True
1836,148,McRoyale,Meat Mains,Beef,974.14,PKR,"Made with 100% pure beef patty, cheese slice, lettuce, tomato, mayonnaise, ketchup, mustard, onions, and pickles, all set on a sesame seed bun, McRoyale truly understands your cravings!",974.14,974.14,974.14,True
1837,148,Medium Meal Big Mac,Meat Mains,Beef,1293.11,PKR,"It is made with a double layer of sear-sizzled 100% pure beef that mingles with sauce and melted cheese, diced onion, crisp shredded iceberg lettuce and a crunch of pickle.",1293.11,1293.11,1293.11,True
1838,148,Medium Meal Double Cheese,Meat Mains,Beef,1206.9,PKR,The first hit of sear-sizzled 100% pure beef gets your taste buds ready for that delicious second hit of the double layer melted cheese.,1206.9,1206.9,1206.9,True
1839,148,Medium Meal McRoyale,Meat Mains,Beef,1293.11,PKR,"Made with pure beef patty, cheese slice, lettuce, tomato, mayonnaise, ketchup, mustard, onions and pickles, and a sesame seed bun served with our Medium World Famous Fries® and chilled soft drink of your choice.",1293.11,1293.11,1293.11,True
1840,148,Medium Meal Quarter Pounder,Meat Mains,Beef,1293.11,PKR,"Just a pinch of salt and pepper, and seared on our grill so it’s thick and juicy. Layered with two slices of melty cheese, slivered onions and tangy pickles on a sesame seed bun, Quarter Pounder is a sure beef delight. Served with  Medium World Famous Fries® and chilled soft drink.",1293.11,1293.11,1293.11,True
1841,148,Quarter Pounder,Meat Mains,Beef,974.14,PKR,"Just a pinch of salt and pepper, and seared on our grill so it’s thick and juicy. Layered with two slices of melty cheese, slivered onions and tangy pickles on a sesame seed bun, Quarter Pounder is a sure beef delight.",974.14,974.14,974.14,True
1842,148,Regular Meal Big Mac,Meat Mains,Beef,1163.8,PKR,"It is made with a double layer of sear-sizzled 100% pure beef that mingles with sauce and melted cheese, diced onion, crisp shredded iceberg lettuce and a crunch of pickle.",1163.8,1163.8,1163.8,True
1843,148,Regular Meal Double Cheese,Meat Mains,Beef,1077.59,PKR,"Two pure halal beef patties with absolutely no fillers, additives or preservatives, seasoned with a pinch of salt and pepper, and topped with tangy pickles, chopped onions, ketchup, mustard and two slices of melty American cheese served with Regular World Famous Fries® and chilled soft drink of your choice.",1077.59,1077.59,1077.59,True
1844,148,Regular Meal McRoyale,Meat Mains,Beef,1163.8,PKR,"Made with pure beef patty, cheese slice, lettuce, tomato, mayonnaise, ketchup, mustard, onions and pickles, and a sesame seed bun served with our Regular World Famous Fries® and chilled soft drink of your choice.",1163.8,1163.8,1163.8,True
1845,148,Regular Meal Quarter Pounder,Meat Mains,Beef,1163.8,PKR,"100% pure beef and a double helping of cheese with simple and quality ingredients, bettered by adding onion, pickles, tomato ketchup and mustard in a sesame seed bun.",1163.8,1163.8,1163.8,True
1846,148,Creamy Mango Twist,Beverages,Beverages,344.83,PKR,"A refreshing mango Sprite® drink served over ice and topped with smooth cream, bringing together tropical sweetness, fizz and a creamy finish.",344.83,344.83,344.83,True
1847,148,Creamy Strawberry Bliss,Beverages,Beverages,344.83,PKR,"A refreshing strawberry Sprite® drink served over ice and topped with smooth cream, bringing together fruity sweetness, fizz and a creamy finish.",344.83,344.83,344.83,True
1848,148,Green Tea,Beverages,Beverages,258.63,PKR,"Delicious, aromatic Green tea.",258.63,258.63,258.63,True
1849,148,Large Chocolate Shake,Beverages,Beverages,646.56,PKR,"A creamy, fresh milk and chocolate shake so thick it hardly makes it up the straw",646.56,646.56,646.56,True
1850,148,Large Coke 630 ml,Beverages,Beverages,301.73,PKR,"There’s nothing like the world famous, thirst-quenching taste.",301.73,301.73,301.73,True
1851,148,Large Coke Zero 630 ml,Beverages,Beverages,301.73,PKR,"There’s nothing like the world famous, thirst-quenching taste.",301.73,301.73,301.73,True
1852,148,Large Fanta 630 ml,Beverages,Beverages,301.73,PKR,"Dazzling and cheerful, with that eye-opening orange taste.",301.73,301.73,301.73,True
1853,148,Large Pistachio Shake,Beverages,Beverages,603.45,PKR,A rich and creamy shake made with fresh milk and pistachio syrup.,603.45,603.45,603.45,True
1854,148,Large Sprite 630 ml,Beverages,Beverages,301.73,PKR,"It’s refreshing, with a delightful lemonade taste.",301.73,301.73,301.73,True
1855,148,Large Strawberry Shake,Beverages,Beverages,646.56,PKR,"A creamy, fresh milk and strawberry syrup shake so thick it hardly makes it up the straw",646.56,646.56,646.56,True
1856,148,Large Vanilla Shake,Beverages,Beverages,646.56,PKR,"A creamy, fresh milk and vanilla syrup shake so thick it hardly makes it up the straw",646.56,646.56,646.56,True
1857,148,McFizz Strawberry,Beverages,Beverages,297.42,PKR,Refresh your day with McFizz Strawberry,297.42,297.42,297.42,True
1858,148,McFloat Coke,Beverages,Beverages,297.42,PKR,"Cool Down, Float Up!  Dive into McFloat—a fizzy burst of Coke topped with rich, creamy soft serve. The ultimate chill is just a sip away.",297.42,297.42,297.42,True
1859,148,McFloat Fanta,Beverages,Beverages,297.42,PKR,"Cool Down, Float Up!  Dive into McFloat—a fizzy burst of Fanta topped with rich, creamy soft serve. The ultimate chill is just a sip away.",297.42,297.42,297.42,True
1860,148,McFloat Sprite,Beverages,Beverages,297.42,PKR,"Cool Down, Float Up!  Dive into McFloat—a fizzy burst of Sprite topped with rich, creamy soft serve. The ultimate chill is just a sip away.",297.42,297.42,297.42,True
