candidate_id,restaurant_id,restaurant_name,candidate_type,display_name,category,price,rating,area,embed_text
item_1692,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Chicken Tikka Leg,BBQ & Grill,408.0,3.4,Lahore,Chicken Tikka Leg . BBQ & Grill . Tender chicken leg marinated in aromatic spices and yogurt then grilled to perfection with a smoky charred exterior and juicy interior . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore
item_1693,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Chicken Tikka Seekh,BBQ & Grill,424.15,3.4,Lahore,Chicken Tikka Seekh . BBQ & Grill . Aromatic and spicy grilled chicken with a tender texture. Chicken pieces are good sized. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore
item_1694,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Chicken Achari Karahi,BBQ & Grill,985.15,3.4,Lahore,Chicken Achari Karahi . BBQ & Grill . Pakistani wok style chicken curry features a tangy and spicy flavor with tender meat. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore
item_1695,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Chicken Kabab Masala,BBQ & Grill,1427.15,3.4,Lahore,Chicken Kabab Masala . BBQ & Grill . South Asian grilled chicken featuring savory and aromatic flavors in a thick gravy. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore
item_1696,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Chicken Karahi,BBQ & Grill,1071.0,3.4,Lahore,Chicken Karahi . BBQ & Grill . Pakistani style wok cooked chicken featuring a savory and spicy thick gravy. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore
item_1697,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Chicken White Karahi,BBQ & Grill,1121.15,3.4,Lahore,Chicken White Karahi . BBQ & Grill . Pakistani wok style tender chicken featuring a rich and savory thick gravy. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore
item_1698,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Fresh Salad,Sides & Appetizers,42.5,3.4,Lahore,"Fresh Salad . Sides & Appetizers . Biryani Salad  Fresh, Crunchy, and Light

A crisp mix of sliced onions, cucumbers, tomatoes, and green chilies, lightly seasoned with lemon juice and salt. This fresh salad perfectly balances the rich, spicy flavors of biryani and other desi dishes.

Freshly cut vegetables

Lightly seasoned for a tangy taste

Ideal side for biryani, pulao, or BBQ

Add a refreshing crunch to your meal with our Biryani Salad. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore"
item_1699,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Kachumber Salad,Sides & Appetizers,102.0,3.4,Lahore,"Kachumber Salad . Sides & Appetizers . Kachumber Salad Fresh, Crisp, and Zesty

A refreshing mix of finely chopped cucumbers, tomatoes, onions, green chilies, and fresh coriander, tossed with a dash of lemon juice and a pinch of salt. Perfectly complements any spicy meal with its cool and tangy flavor.

Freshly chopped vegetables

Light, healthy, and flavorful

Perfect side for biryani, curries, or BBQ

Add a burst of freshness to your plate with our classic Kachumber Salad. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore"
item_1700,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Mint Raita,Sides & Appetizers,102.0,3.4,Lahore,"Mint Raita . Sides & Appetizers . Mint Raita  Cool, Creamy, and Refreshingly Herby

A smooth yogurt blend infused with fresh mint leaves, a hint of green chili, and traditional spices. This refreshing raita adds a burst of cool flavor to every spicy dish.

Made with creamy yogurt and fresh mint

Lightly spiced and perfectly chilled

A great side for biryani, kebabs, or any desi meal

Cool down your plate with the fresh taste of our Mint Raita. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore"
item_1701,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Raita,Sides & Appetizers,41.65,3.4,Lahore,"Raita . Sides & Appetizers . A cooling yogurt dish with spices and vegetables, perfect for balancing spicy meals. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore"
item_1702,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Shami Kabab,Sides & Appetizers,68.0,3.4,Lahore,"Shami Kabab . Sides & Appetizers . Shami Kabab  Soft, Spiced, and Satisfying

A delicious blend of minced meat, chana daal (lentils), fresh herbs, and traditional spices, slow-cooked and pan-fried to perfection. Crispy on the outside, soft and flavorful on the inside a timeless favorite in every desi household.

Finely minced meat and lentils

Mildly spiced and shallow-fried

Perfect as a snack, side dish, or in burgers and rolls

Enjoy the rich, homemade taste of our classic Shami Kababs  made fresh, served hot. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore"
item_1703,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Zeera Raita,Sides & Appetizers,102.0,3.4,Lahore,"Zeera Raita . Sides & Appetizers . Zeera Raita-Cool, Creamy, and Flavored with Cumin

A refreshing yogurt-based side dish blended with roasted cumin powder, a pinch of salt, and a touch of black pepper. Smooth, creamy, and lightly spiced, its the perfect cooling companion to any spicy meal.

Made with fresh, creamy yogurt

Roasted cumin for rich aroma and taste

Ideal with biryani, pulao, kebabs, or BBQ

Balance the heat and elevate your meal with our classic Zeera Raita. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore"
item_1704,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Chicken Chili Boti,BBQ & Grill,612.0,3.4,Lahore,Chicken Chili Boti . BBQ & Grill . Grilled skewered chicken with a spicy and aromatic flavor. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore
item_1705,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Malai Tikka,BBQ & Grill,612.0,3.4,Lahore,"Malai Tikka . BBQ & Grill . Tender marinated meat grilled to perfection, served with creamy sauce and aromatic spices. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore"
item_1706,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,CHICKEN BIRYANI,Rice & Biryani,339.15,3.4,Lahore,"CHICKEN BIRYANI . Rice & Biryani . Experience the rich flavors of our signature Chicken Biryani, made with long-grain basmati rice, tender chicken, and a blend of authentic spices. Every bite is packed with aroma, taste, and tradition.

Fragrant basmati rice

Juicy, marinated chicken

Hand-ground, traditional spices

Cooked with love  just like home

Whether its a special occasion or your daily craving, Naseeb Biryani brings you the true essence of desi flavor in every plate. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore"
item_1707,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Chicken Kabab Biryani,Rice & Biryani,467.5,3.4,Lahore,Chicken Kabab Biryani . Rice & Biryani . Served with Biryani Rice And one seekh Kabab . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore
item_1708,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Chicken Kabab Pulao,Rice & Biryani,467.5,3.4,Lahore,Chicken Kabab Pulao . Rice & Biryani . Served with Pulao Rice and one seekh kabab . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore
item_1709,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Chicken Pulao,Rice & Biryani,339.15,3.4,Lahore,"Chicken Pulao . Rice & Biryani . Chicken Biryani Pulao | Naseeb Biryani and Murg Pulao
Har niwala lajawab! Naseeb ki khaas Chicken Biryani Pulao ek behtareen combination hai biryani ke zaike aur pulao ke narm o nazuk andaaz ka. Khushbudar basmati chawal, masaledar chicken aur special homemade spices ke saath tayar ki gayi ye dish har dafa aik yaadgar tajurba deti hai.

Fresh and Hygienic | Ghar jaisa swaad | Rozana tayar ki jati hai
Aik baar try karein, dobara zaroor aayenge! . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore"
item_1710,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Chicken Tikka Biryani,Rice & Biryani,382.5,3.4,Lahore,Chicken Tikka Biryani . Rice & Biryani . Served with Masala Biryani and Fresh Cooked Tikka Pieces . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore
item_1711,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Chicken Tikka Pulao,Rice & Biryani,382.5,3.4,Lahore,Chicken Tikka Pulao . Rice & Biryani . Served with Pulao Rice and Chunks of Tikka Boti . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore
item_1712,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Sada Biryani Rice,Rice & Biryani,254.15,3.4,Lahore,Sada Biryani Rice . Rice & Biryani . Served with biryani rice and potato . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore
item_1713,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Sada Pulao Rice,Rice & Biryani,254.15,3.4,Lahore,Sada Pulao Rice . Rice & Biryani . Served with Pulao rice (no chicken) . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore
item_1714,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Chicken Seekh Kabab Roll,Shawarma & Wraps,424.15,3.4,Lahore,"Chicken Seekh Kabab Roll . Shawarma & Wraps . wraped in signature sauce,salad and freshly cooked seekh kabab . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore"
item_1715,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Chicken Tikka Paratha Wrap,Shawarma & Wraps,509.15,3.4,Lahore,Chicken Tikka Paratha Wrap . Shawarma & Wraps . Rolled flatbread filled with tender chicken and a savory flavor. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore
item_1716,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Beef Naan,BBQ & Grill,488.75,3.4,Lahore,Beef Naan . BBQ & Grill . Tandoor baked flatbread stuffed with minced beef featuring a rich and savory flavor. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore
item_1717,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Chicken Naan,BBQ & Grill,509.15,3.4,Lahore,Chicken Naan . BBQ & Grill . Oven baked flatbread stuffed with tender chicken featuring a savory and aromatic flavor. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore
item_1718,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Kalonji Naan,BBQ & Grill,123.25,3.4,Lahore,"Kalonji Naan . BBQ & Grill . Kalonji Naan is a soft and fluffy Pakistani naan bread topped with kalonji (black seeds) for a subtle, nutty flavor. Baked in a tandoor, it has a crispy, golden crust with a slightly chewy interior. Perfect for pairing with curries, kebabs, or chutneys! . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore"
item_1719,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Mutton Naan,BBQ & Grill,714.0,3.4,Lahore,Mutton Naan . BBQ & Grill . Oven baked flatbread stuffed with minced mutton offering a rich and savory flavor. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore
item_1720,145,Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk,menu_item,Plain Sada Roti,BBQ & Grill,67.15,3.4,Lahore,Plain Sada Roti . BBQ & Grill . Traditional unleavened flatbread freshly baked in the tandoor oven with a soft pillowy texture and light golden crust. Perfect for any meal. . at Karachi Naseeb Biryani & Murgh Pulao - Chatri Chowk . in Lahore
item_1721,146,Layers - DHA V,menu_item,Belgian Chocolate Cake,Desserts,2700.0,5.0,Lahore,Belgian Chocolate Cake . Desserts . Made from the purest Belgian chocolate . at Layers - DHA V . in Lahore
item_1722,146,Layers - DHA V,menu_item,Chocolate Dreamcake,Desserts,3100.0,5.0,Lahore,Chocolate Dreamcake . Desserts . A luscious chocolate mousse cake made with lots of love and heavenly chocolate . at Layers - DHA V . in Lahore
item_1723,146,Layers - DHA V,menu_item,Chocolate Heaven Cake,Desserts,2300.0,5.0,Lahore,Chocolate Heaven Cake . Desserts . Light chocolate icing & double layer of soft chocolate sponge. 2.5 lbs . at Layers - DHA V . in Lahore
item_1724,146,Layers - DHA V,menu_item,Chocolate Mousse Cake,Desserts,2200.0,5.0,Lahore,Chocolate Mousse Cake . Desserts . The lightest chocolate cake in town. 2.5 lbs . at Layers - DHA V . in Lahore
item_1725,146,Layers - DHA V,menu_item,Coffee Cake,Desserts,2300.0,5.0,Lahore,Coffee Cake . Desserts . Light creamy cheese icing with a sweet sense of coffee. 2.5 lbs . at Layers - DHA V . in Lahore
item_1726,146,Layers - DHA V,menu_item,Dairy Milk Cake,Desserts,2500.0,5.0,Lahore,Dairy Milk Cake . Desserts . Nothing but light dairy milk chocolate till the last bite. 2.5 lbs . at Layers - DHA V . in Lahore
item_1727,146,Layers - DHA V,menu_item,Dubai Dreamcake,Desserts,3400.0,5.0,Lahore,Dubai Dreamcake . Desserts . Crisp Pistachio Kadayif and silky milk chocolate topped with a thick chocolate disk crowned over in our in house moist sponge. . at Layers - DHA V . in Lahore
item_1728,146,Layers - DHA V,menu_item,Ferrero Classic Cake,Desserts,2600.0,5.0,Lahore,Ferrero Classic Cake . Desserts . Made from 100 percent ferrero hazelnut chocolate & roasted nuts. 2.5 lbs . at Layers - DHA V . in Lahore
item_1729,146,Layers - DHA V,menu_item,Ferrero Rocher Cake,Desserts,3600.0,5.0,Lahore,Ferrero Rocher Cake . Desserts . Made from 100 percent ferrero hazelnut chocolate & roasted nuts with ferrero rochers on top. 2.5 lbs . at Layers - DHA V . in Lahore
item_1730,146,Layers - DHA V,menu_item,German Fudge Cake,Desserts,2200.0,5.0,Lahore,German Fudge Cake . Desserts . Authentic fudge so light that it melts in your mouth. 2.5 lbs . at Layers - DHA V . in Lahore
item_1731,146,Layers - DHA V,menu_item,Honey Cake,Desserts,2700.0,5.0,Lahore,"Honey Cake . Desserts . 7 Layers of soft, caramelized honey cakes sandwiched between a cloud like burnt honey & dulce de leche whipped cream. 2.5 lbs . at Layers - DHA V . in Lahore"
item_1732,146,Layers - DHA V,menu_item,London Cheesecake,Desserts,2400.0,5.0,Lahore,London Cheesecake . Desserts . Premium cream cheese based on biscuit crust and topped with toasted meringue. Best enjoyed in frozen state for perfect flavour. . at Layers - DHA V . in Lahore
item_1733,146,Layers - DHA V,menu_item,Lotus Cake,Desserts,3100.0,5.0,Lahore,Lotus Cake . Desserts . Lotus biscoff spread with cream cheese on a fluffy vanilla sponge & crushed lotus biscuits on top. 2.5 lbs . at Layers - DHA V . in Lahore
item_1734,146,Layers - DHA V,menu_item,Lotus Three Milk Cake,Desserts,3400.0,5.0,Lahore,Lotus Three Milk Cake . Desserts . Lotus biscoff spread on top with cream cheese and a fluffy vanilla milky sponge with lotus crumbs on sides. 2.5 lbs . at Layers - DHA V . in Lahore
item_1735,146,Layers - DHA V,menu_item,Nutella Cake,Desserts,2400.0,5.0,Lahore,Nutella Cake . Desserts . Made from 100 percent nutella & imported cream. 2.5 lbs . at Layers - DHA V . in Lahore
item_1736,146,Layers - DHA V,menu_item,Parisian 7 Layers Cake,Desserts,2900.0,5.0,Lahore,"Parisian 7 Layers Cake . Desserts . Our new super moist chocolate sponge is layered with dark, milk, and white chocolate mousses, all topped with a rich chocolate icing to make the Parisian 7 Layers . at Layers - DHA V . in Lahore"
item_1737,146,Layers - DHA V,menu_item,Pistachio Cake,Desserts,3400.0,5.0,Lahore,Pistachio Cake . Desserts . Premium-rich Pistachio cream layered on a vanilla sponge & finely grounded fresh pistachios spread on top. . at Layers - DHA V . in Lahore
item_1738,146,Layers - DHA V,menu_item,Red Velvet Cake,Desserts,2400.0,5.0,Lahore,Red Velvet Cake . Desserts . Cream cheese frosting on velvety soft red sponge. 2.5 lbs . at Layers - DHA V . in Lahore
item_1739,146,Layers - DHA V,menu_item,Salted Caramel Cake,Desserts,2600.0,5.0,Lahore,"Salted Caramel Cake . Desserts . Salted caramel, creamy cheese & moist vanilla sponge. 2.5 lbs . at Layers - DHA V . in Lahore"
item_1740,146,Layers - DHA V,menu_item,Three Milk Cake,Desserts,2400.0,5.0,Lahore,"Three Milk Cake . Desserts . Vanilla sponge cake in three kind of milk, whole milk, evaporated milk & chocolate milk. 2.5 lbs . at Layers - DHA V . in Lahore"
item_1741,146,Layers - DHA V,menu_item,Chocolate Marble,Desserts,370.0,5.0,Lahore,"Chocolate Marble . Desserts . A beautiful swirl of chocolate and vanilla cookie dough, lightly sprinkled with sea salt to enhance every sweet, buttery bite . at Layers - DHA V . in Lahore"
item_1742,146,Layers - DHA V,menu_item,Coffee Toffee,Desserts,370.0,5.0,Lahore,Coffee Toffee . Desserts . Rich chocolate cookie dough loaded with chocolate chunks and crisp toffee bits for a deep cocoa flavor with a buttery crunch. . at Layers - DHA V . in Lahore
item_1743,146,Layers - DHA V,menu_item,Double Chocolate,Desserts,370.0,5.0,Lahore,"Double Chocolate . Desserts . Made with deeply nutty brown butter and loaded with thick-cut dark chocolate chunks, Rich, warm, and irresistibly gooey in every bite. . at Layers - DHA V . in Lahore"
item_1744,146,Layers - DHA V,menu_item,Lotus,Desserts,370.0,5.0,Lahore,"Lotus . Desserts . A decadent cookie infused with creamy Lotus spread, studded with crunchy Lotus biscuit pieces, and packed with dark chocolate for a caramelised finish. . at Layers - DHA V . in Lahore"
item_1745,146,Layers - DHA V,menu_item,Nutella Filled,Desserts,370.0,5.0,Lahore,Nutella Filled . Desserts . Chocolate Chunk Cookies Made With Butter & Center Filled With 100% Hazelnut Spread . at Layers - DHA V . in Lahore
item_1746,146,Layers - DHA V,menu_item,Pistachio,Desserts,370.0,5.0,Lahore,"Pistachio . Desserts . Golden cookie dough folded with caramelised pistachios and chocolate chunks, finished with a touch of flaky sea salt for the perfect sweet-salty balance. . at Layers - DHA V . in Lahore"
item_1747,146,Layers - DHA V,menu_item,Red Velvet,Desserts,370.0,5.0,Lahore,"Red Velvet . Desserts . Soft red velvet cookie dough blended with dark and white chocolate, finished with crunchy Oreo pieces for a bold and indulgent twist. . at Layers - DHA V . in Lahore"
item_1748,146,Layers - DHA V,menu_item,Triple Chocolate,Desserts,370.0,5.0,Lahore,Triple Chocolate . Desserts . Finest Belgian Milk Dark & White Chocolate Chunks Thrown Into a Cookie Dough Which Is Made of Pure Butter . at Layers - DHA V . in Lahore
item_1749,146,Layers - DHA V,menu_item,Boston Cream,Desserts,250.0,5.0,Lahore,"Boston Cream . Desserts . Unglazed shell, Hand dipped in chocolate icing and filled with vanilla custard . at Layers - DHA V . in Lahore"
item_1750,146,Layers - DHA V,menu_item,Chocolate Three Milk,Desserts,250.0,5.0,Lahore,"Chocolate Three Milk . Desserts . Topped with whip cream and drizzled chocolate, soaked in our signature Tres Leches . at Layers - DHA V . in Lahore"
item_1751,146,Layers - DHA V,menu_item,Cotton Candy,Desserts,250.0,5.0,Lahore,Cotton Candy . Desserts . Soft and fluffy ring donut topped with sweet hibiscus cotton candy flavour and multi colour sprinkled . at Layers - DHA V . in Lahore
item_1752,146,Layers - DHA V,menu_item,Malt Chocolate,Desserts,250.0,5.0,Lahore,Malt Chocolate . Desserts . Topped with chocolate crumbles with a filling of original belgian chocolate . at Layers - DHA V . in Lahore
item_1753,146,Layers - DHA V,menu_item,Nutella,Desserts,250.0,5.0,Lahore,Nutella . Desserts . Brioche airy donut filled with hazelnut chocolate with sweet cocoa sprinkled on top. . at Layers - DHA V . in Lahore
item_1754,146,Layers - DHA V,menu_item,Orange Creamsicle,Desserts,250.0,5.0,Lahore,Orange Creamsicle . Desserts . Tangy cream cheese filled mini doughnut topped with orange chocolate. . at Layers - DHA V . in Lahore
item_1755,146,Layers - DHA V,menu_item,Oreo,Desserts,250.0,5.0,Lahore,Oreo . Desserts . Oreo cream cheese filled donut with oreo crumbles on milk and white chocolate frosting on top . at Layers - DHA V . in Lahore
item_1756,146,Layers - DHA V,menu_item,Peanut Butter,Desserts,250.0,5.0,Lahore,Peanut Butter . Desserts . A heavenly fluffy mixture of peanut butter and chocolate . at Layers - DHA V . in Lahore
item_1757,146,Layers - DHA V,menu_item,Pistachio Kunafa,Desserts,250.0,5.0,Lahore,"Pistachio Kunafa . Desserts . A soft donut filled with creamy pistachio kunafa, topped with chocolate and crushed pistachios . at Layers - DHA V . in Lahore"
item_1758,146,Layers - DHA V,menu_item,Plain Glaze,Desserts,250.0,5.0,Lahore,Plain Glaze . Desserts . An original glazed mini donut . at Layers - DHA V . in Lahore
item_1759,146,Layers - DHA V,menu_item,Strawberry,Desserts,250.0,5.0,Lahore,Strawberry . Desserts . Fluffy ring donut covered with indulgent strawberry coating . at Layers - DHA V . in Lahore
item_1760,146,Layers - DHA V,menu_item,Apple Crumble Cheese Muffin,Other,250.0,5.0,Lahore,Apple Crumble Cheese Muffin . Other . Soft vanilla muffin with a hint of apple and imported cheese inside . at Layers - DHA V . in Lahore
item_1761,146,Layers - DHA V,menu_item,Banana Walnut Muffin,Other,250.0,5.0,Lahore,Banana Walnut Muffin . Other . Vanilla muffin with chunks of walnut inside and a hint of banana . at Layers - DHA V . in Lahore
item_1762,146,Layers - DHA V,menu_item,Galaxy Sundae,Desserts,500.0,5.0,Lahore,"Galaxy Sundae . Desserts . Oreo fudge brownie, Crème cheese, Short bread biscuits & Galaxy chocolate! . at Layers - DHA V . in Lahore"
item_1763,146,Layers - DHA V,menu_item,Lotus Sundae,Desserts,500.0,5.0,Lahore,"Lotus Sundae . Desserts . Caramel with rock salt topped over brownie, Crème cheese, Short bread biscuits & Rich chocolate! . at Layers - DHA V . in Lahore"
item_1764,146,Layers - DHA V,menu_item,Mango Tres Leches,Desserts,550.0,5.0,Lahore,"Mango Tres Leches . Desserts . Layers of soft three milk sponge, silky panna cotta, juicy mango chunks, and fresh mango purée, finished with nutritious chia seed pudding for the perfect tropical indulgence. . at Layers - DHA V . in Lahore"
item_1765,146,Layers - DHA V,menu_item,Nutella Sundae,Desserts,500.0,5.0,Lahore,"Nutella Sundae . Desserts . Roasted nuts, Super moist brownie, Crème cheese & Lots of Nutella! . at Layers - DHA V . in Lahore"
item_1766,146,Layers - DHA V,menu_item,Red Velvet Sundae,Desserts,500.0,5.0,Lahore,Red Velvet Sundae . Desserts . Tangy crème cheese with biscuits & Red velvet brownie! . at Layers - DHA V . in Lahore
item_1767,146,Layers - DHA V,menu_item,Salted Caramel Sundae,Desserts,500.0,5.0,Lahore,"Salted Caramel Sundae . Desserts . Caramel with rock salt topped over brownie, Crème cheese, Short bread biscuits & Rich chocolate! . at Layers - DHA V . in Lahore"
item_1768,146,Layers - DHA V,menu_item,Three Milk Sundae,Desserts,500.0,5.0,Lahore,"Three Milk Sundae . Desserts . Moist sponge soaked in evaporated milk, condensed milk & whole milk having smooth chocolate between the layers! . at Layers - DHA V . in Lahore"
item_1769,146,Layers - DHA V,menu_item,Tres Berry Leches,Desserts,550.0,5.0,Lahore,Tres Berry Leches . Desserts . Introducing a new cake sponge soaked in three types of milk with tangy mixed berry compote. . at Layers - DHA V . in Lahore
item_1770,146,Layers - DHA V,menu_item,Belgian Chocolate Cup Tart,Other,300.0,5.0,Lahore,Belgian Chocolate Cup Tart . Other . Made from 100% Authentic Belgian Chocolate . at Layers - DHA V . in Lahore
item_1771,147,Mary Browns Phase 5,menu_item,7up - 1.5 Litre,Beverages,295.0,4.8,DHA,"7up - 1.5 Litre . Beverages . Citrusy, refreshing soda with a sweet, bubbly taste. Perfect for quenching thirst. . at Mary Browns Phase 5 . in DHA"
item_1772,147,Mary Browns Phase 5,menu_item,7up - 345 ml,Beverages,180.0,4.8,DHA,"7up - 345 ml . Beverages . A refreshing citrus-flavored soft drink with a crisp, bubbly texture. . at Mary Browns Phase 5 . in DHA"
item_1773,147,Mary Browns Phase 5,menu_item,Aquafina Water - 500 ml,Beverages,85.0,4.8,DHA,"Aquafina Water - 500 ml . Beverages . Refreshing bottled water, perfect for hydration on-the-go. ' ' . at Mary Browns Phase 5 . in DHA"
item_1774,147,Mary Browns Phase 5,menu_item,Mango Ice Tea,Beverages,180.0,4.8,DHA,Mango Ice Tea . Beverages . A refreshing beverage made by combining tea with sweet mango flavor . at Mary Browns Phase 5 . in DHA
item_1775,147,Mary Browns Phase 5,menu_item,Peach Ice Tea,Beverages,180.0,4.8,DHA,"Peach Ice Tea . Beverages . A refreshing beverage that blends tea extract with the sweet, fruity flavor of peaches . at Mary Browns Phase 5 . in DHA"
item_1776,147,Mary Browns Phase 5,menu_item,Fried Chicken 1 Piece,Meat Mains,445.0,4.8,DHA,"Fried Chicken 1 Piece . Meat Mains . Chicken pieces coated in a seasoned batter or breading and then fried until the exterior is golden brown and crispy, while the interior remains juicy and tender. . at Mary Browns Phase 5 . in DHA"
item_1777,147,Mary Browns Phase 5,menu_item,Brownie Sundae,Desserts,565.0,4.8,DHA,"Brownie Sundae . Desserts . A warm, soft brownie served with creamy ice cream and finished with a drizzle of chocolate syrup. . at Mary Browns Phase 5 . in DHA"
item_1778,147,Mary Browns Phase 5,menu_item,Chocolate Sundae,Desserts,565.0,4.8,DHA,"Chocolate Sundae . Desserts . Creamy ice cream topped with rich chocolate sauce, whipped cream, and a cherry. . at Mary Browns Phase 5 . in DHA"
item_1779,147,Mary Browns Phase 5,menu_item,Strawberry Sundae,Desserts,565.0,4.8,DHA,Strawberry Sundae . Desserts . Creamy ice cream topped with fresh strawberries and drizzled with sweet syrup. . at Mary Browns Phase 5 . in DHA
item_1780,147,Mary Browns Phase 5,menu_item,Vanilla Sundae,Desserts,355.0,4.8,DHA,"Vanilla Sundae . Desserts . Pure, creamy vanilla ice cream served in its simple elegance – light, refreshing, and always delightful. . at Mary Browns Phase 5 . in DHA"
item_1781,147,Mary Browns Phase 5,menu_item,Buffalo Sauce,Add-ons & Condiments,150.0,4.8,DHA,"Buffalo Sauce . Add-ons & Condiments . A zesty, spicy sauce with a tangy kick bold, flavorful, and made to turn up the heat. . at Mary Browns Phase 5 . in DHA"
item_1782,147,Mary Browns Phase 5,menu_item,Ginger BBQ Sauce,Add-ons & Condiments,150.0,4.8,DHA,"Ginger BBQ Sauce . Add-ons & Condiments . Smoky barbecue flavor with a touch of ginger sweet, savory, and irresistibly unique. . at Mary Browns Phase 5 . in DHA"
item_1783,147,Mary Browns Phase 5,menu_item,MB Sauce,Add-ons & Condiments,150.0,4.8,DHA,"MB Sauce . Add-ons & Condiments . Savory sauce with a blend of spices, perfect for enhancing various dishes. . at Mary Browns Phase 5 . in DHA"
item_1784,147,Mary Browns Phase 5,menu_item,Ranch Sauce,Add-ons & Condiments,150.0,4.8,DHA,"Ranch Sauce . Add-ons & Condiments . A classic ranch dip made with cool, herby flavors – creamy and refreshing with every bite. . at Mary Browns Phase 5 . in DHA"
item_1785,147,Mary Browns Phase 5,menu_item,Spicy Mayo Sauce,Add-ons & Condiments,150.0,4.8,DHA,"Spicy Mayo Sauce . Add-ons & Condiments . Creamy mayo with a fiery twist – smooth in texture, bold in flavor, and just the right amount of heat. . at Mary Browns Phase 5 . in DHA"
